variant,scenario,scenario_group,path_bootstrap_block_size,path_bootstrap_seed,seed,transaction_cost_bps,mean_test_relative,robust_min_test_relative,mean_turnover,mean_executed_step_rate,worst_daily_relative_return,worst_relative_drawdown,path_bootstrap_robust_min_p05
v25o_nA,rand_b10_p5959,random_shortblock,10,5959,17,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.0051435314589871155
v25o_nA,rand_b10_p5959,random_shortblock,10,5959,29,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.004698287525107308
v25o_nA,rand_b10_p5959,random_shortblock,10,5959,5,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.004581859682503858
v25o_nA,rand_b10_p5959,random_shortblock,10,5959,11,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005990543863399716
v25o_nA,rand_b10_p5959,random_shortblock,10,5959,17,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.005340250887920877
v25o_nA,rand_b10_p5959,random_shortblock,10,5959,29,25,0.005195955420592613,0.0032872408390114405,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.006158482372667,-0.004802223435117791
v25o_nA,rand_b11_p10167,random_shortblock,11,10167,5,18,0.005635325934249957,0.003409431885235348,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0060822559719948,-0.005194470824221575
v25o_nA,rand_b11_p10167,random_shortblock,11,10167,11,18,0.005635325934249957,0.003409431885235348,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0060822559719948,-0.005826185308531911
v25o_nA,rand_b11_p10167,random_shortblock,11,10167,17,18,0.005635325934249957,0.003409431885235348,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0060822559719948,-0.00538956448885336
v25o_nA,rand_b11_p10167,random_shortblock,11,10167,29,18,0.005635325934249957,0.003409431885235348,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0060822559719948,-0.005260295404436188
v25o_nA,rand_b11_p10167,random_shortblock,11,10167,5,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.005690962048990755
v25o_nA,rand_b11_p10167,random_shortblock,11,10167,11,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.006061349099114472
v25o_nA,rand_b11_p10167,random_shortblock,11,10167,17,22,0.005384219664138312,0.003339607239954745,0.0006714762540477564,0.024086021505376344,-0.0018900181750552,0.0061258142679584,-0.005719655327389067
